id;variant_code;name_ar;name_en;barcode;cost_price;sale_price;total_quantity;total_sale_price;total_cost_price;صناع السعاده / سان ستيفانو
4635;;علبة بلح جلاسبي 200 جم;A can of Glaspie dates, 200 g;100100201;20.00;21.93;0;0.00;0.00;0
4634;;كاجو 200جم;Cashew nuts 200g;1122332;0.00;74.56;0;0.00;0.00;0
4633;;لوز أمريكي 200 جم;American almonds 200 g;1011124;0.00;52.63;0;0.00;0.00;0
4632;;كاجو محمص مملح 200 جم;Salted roasted cashews 200 g;1010081;0.00;175.44;0;0.00;0.00;0
4631;;لوز مملح  200 جم;Salted almonds 200 g;1010020;0.00;35.09;0;0.00;0.00;0
4630;;كيس لوز مملح 200جم;200g bag of salted almonds;1010019;28.00;52.63;0;0.00;0.00;0
4629;;كوب قهوه;A cup of coffee;1001022;6.00;8.77;0;0.00;0.00;0
4628;;بلح بالقطعه;Dates per piece;1001004;1.90;1.75;0;0.00;0.00;0
4627;;معمول بالشكولاتة بالقطعة;Made with chocolate per piece;100065;0.00;5.26;0;0.00;0.00;0
4626;;تورتينا بالقطعة;Tortina per piece;100053;0.00;10.00;0;0.00;0.00;0
4625;;جيلى جلاسبى 175جم;Glaspie jelly 175g;6224514357830;0.00;17.54;0;0.00;0.00;0
4624;;لبان جلاسبي 130 جم;Glaspie gum 130 g;6224514357502;0.00;30.70;0;0.00;0.00;0
4623;;علبة شكولاتة فلات 250 جم;Flat chocolate box 250 g;6224514344458;0.00;105.26;0;0.00;0.00;0
4622;;شنطة معمول بالشكولاتة;Maamoul bag with chocolate;6224010205857;0.00;50.00;0;0.00;0.00;0
4621;;هلثي سبريد دارك جلاسبي;Healthy Spread Dark Glaspie;6224010205765;0.00;121.93;0;0.00;0.00;0
4620;;مشمشيه بالشوكولاته (120جم);Apricots with chocolate (120g);6224010205741;0.00;35.09;0;0.00;0.00;0
4619;;تورتينا (120جم);Tortina (120g);6224010205734;0.00;60.00;0;0.00;0.00;0
4618;;معمول بالتمر الفاخر;Maamoul with luxurious dates;6224010205703;0.00;10.53;0;0.00;0.00;0
4617;;جلاسبي هلثي سبريد 350جم;Glaspie Healthy Spread 350g;6224010205642;70.00;121.93;0;0.00;0.00;0
4616;;لوز مغطاه شكولاتة 110 جم;Almonds covered with chocolate 110 g;6224010205505;0.00;109.65;0;0.00;0.00;0
4615;;جلاسبي شوكو اسبريسو حبوب شكولاتة بالقهوة 50 جم;Glaspie Choco Espresso Coffee Chocolate Beans 50g;6224010205499;12.00;35.09;0;0.00;0.00;0
4614;;كوب قهوة بالشيكولاتة;A cup of chocolate coffee;6224010205369;12.50;39.47;0;0.00;0.00;0
4613;;بار تمر بالشكولاته جلاسبي;Glaspie chocolate date bar;6224010205017;6.66;13.16;0;0.00;0.00;0
4612;;جلاسبي عسل نحل طبيعي بالمكسرات 250 جم;Glaspie natural bee honey with nuts 250 g;2353124678906;30.00;35.09;0;0.00;0.00;0
4611;;كيس بلح جلاسبي شيكولاته 100 جم;Glaspie chocolate dates bag 100 gm;1213243456643;20.00;50.00;0;0.00;0.00;0
4610;;لوز مملح  200 جم;Salted almonds 200 g;1010041;0.00;160.00;0;0.00;0.00;0
4609;;كيس فسدق مملح 200 جم;200 g bag of salted peanuts;1010040;0.00;200.00;0;0.00;0.00;0
4608;;لوز غير محمص 200جم;Unroasted almonds 200g;1010034;0.00;110.00;0;0.00;0.00;0
4607;;لوز غير محمص  400 جم;Unroasted almonds 400 g;1010027;54.40;160.00;0;0.00;0.00;0
4606;;كاجو غير محمص 400 جم;Unroasted cashews 400 g;1010026;88.00;200.00;0;0.00;0.00;0
4605;;فسدق مملح 200 جم;Salted peanuts 200 g;1010022;48.00;200.00;0;0.00;0.00;0
4604;;كاجو مملح 200 جم;Salted cashews 200 g;1010018;44.00;200.00;0;0.00;0.00;0
4603;;كاجو 200 غير محمص;200 unroasted cashews;1010014;44.00;135.00;0;0.00;0.00;0
4602;;كاجو محمص 200 جم;Roasted cashews 200 g;1010013;44.00;160.00;0;0.00;0.00;0
4601;;كاجو 400 جم;Cashews 400 gm;1010012;88.00;320.00;0;0.00;0.00;0
4600;;معمول بالشكولاتة بالك;Made with chocolate;100064;0.00;0.26;0;0.00;0.00;0
4599;;كاندي جلاسبي بالجرام;Candy Glaspie in grams;100060;0.00;0.22;0;0.00;0.00;0
4598;;مشمشيه بالك;Don't worry;100057;0.00;0.25;0;0.00;0.00;0
4597;;تورتينا بالكيلو;Tortina per kilo;100052;0.00;0.30;74,68;22.40;0.00;74,68
4596;;جلاسبي تمر محشو بالفسدق الفاخر مغطى شيكولاتة وزن;Glaspie dates stuffed with fine pistachios covered with heavy chocolate;100031;0.20;0.25;0;0.00;0.00;0
4595;;جلاسبي تمر محشو بالبندق والفسدق الفاخر مغطى شيكولاتة وزن;Glaspie dates stuffed with hazelnuts and premium pistachios covered with heavy chocolate;100030;0.16;0.25;0;0.00;0.00;0
4594;;عبوة لوتس 3 كجم;Lotus package 3 kg;100027;380.00;1666.67;0;0.00;0.00;0
4593;;جلاسبي تمر محشو باللوز الفاخر مغطى شيكولاتة وزن;Glaspie dates stuffed with fine almonds covered with heavy chocolate;100003;0.80;0.25;0,28;0.07;0.22;0,28
4592;;تي في ان كيتو بار سوداني فانيليا كريمي  50 جم;TVN Keto Bar Peanut Vanilla Creamy 50 gm;6224009086603;21.00;30.70;0;0.00;0.00;0
4591;;تي في ان كيتو بار سوداني دارك شوكليت  50 جم;TVN Keto Bar Sudanese Dark Chocolate 50 g;6224009086597;21.00;30.70;0;0.00;0.00;0
4590;;تي في ان عادي بار بروتين موكا كوكيز 70 جم;TVN regular protein bar mocha cookies 70 g;6224011266161;26.68;30.70;0;0.00;0.00;0
4589;;تي في ان عادي بار بروتين موز كوكيز 70 جم;TVN Regular Protein Bar Banana Cookies 70g;6224011266314;21.00;30.70;0;0.00;0.00;0
4588;;تي في ان عادي بار بروتين مانجو كوكيز 70 جم;TVN Regular Protein Bar Mango Cookies 70 gm;6224011266307;22.50;30.70;0;0.00;0.00;0
4587;;تي في ان عادي بار بروتين لوتس كوكيز 70 جم;TVN Regular Protein Bar Lotus Cookies 70 gm;6224011266246;26.67;30.70;0;0.00;0.00;0
4586;;تي في ان عادي بار بروتين كولا كوكيز 70 جم;TVN Regular Protein Bar Cola Cookies 70 gm;6224011266222;27.00;30.70;0;0.00;0.00;0
4585;;تي في ان عادي بار بروتين كراميل كوكيز 70 جم;TVN Regular Protein Bar Caramel Cookies 70 gm;6224011266147;26.78;30.70;0;0.00;0.00;0
4584;;تي في ان عادي بار بروتين فراولة كوكيز 70 جم;TVN Regular Protein Bar Strawberry Cookies 70 gm;6224009086290;26.80;30.70;-2;-61.40;-53.60;-2
4583;;تي في ان عادي بار بروتين شوكليت نعناع كوكيز 70 جم;TVN Regular Protein Bar Chocolate Mint Cookies 70 gm;6224009086399;21.00;30.70;0;0.00;0.00;0
4582;;تي في ان عادي بار بروتين شوكليت ليمون كوكيز 70 جم;TVN Regular Protein Bar Chocolate Lemon Cookies 70 gm;6224011266291;21.31;30.70;0;0.00;0.00;0
4581;;تي في ان عادي بار بروتين شوكليت كوكيز 70 جم;TVN Regular Protein Bar Chocolate Cookies 70 gm;6224009086313;26.83;30.70;0;0.00;0.00;0
4580;;تي في ان عادي بار بروتين شوكليت دونتس كوكيز 70 جم;TVN Regular Protein Bar Chocolate Donuts Cookies 70 gm;6224011266260;26.68;30.70;0;0.00;0.00;0
4579;;تي في ان عادي بار بروتين شوكليت تفاح وسينابون كوكيز 70 جم;TVN Regular Protein Bar Chocolate Apple and Cinnabon Cookies 70 gm;6224011266123;21.00;30.70;0;0.00;0.00;0
4578;;تي في ان عادي بار بروتين جوز الهند كوكيز 70 جم;TVN Regular Protein Bar Coconut Cookies 70 gm;6224011266284;26.70;30.70;0;0.00;0.00;0
4577;;تي في ان عادي بار بروتين بندق كوكيز 70 جم;TVN Regular Protein Bar Hazelnut Cookies 70 gm;6224009086306;26.64;30.70;0;0.00;0.00;0
4576;;تي في ان عادي بار بروتين براونيز كوكيز 70 جم;TVN Regular Protein Bar Brownies Cookies 70 gm;6224011266277;26.82;30.70;0;0.00;0.00;0
4575;;تي في ان عادي بار بروتين ايس كريم الفانيليا كوكيز 70 جم;TVN Regular Protein Bar Ice Cream Vanilla Cookies 70 gm;6224011266253;26.64;30.70;0;0.00;0.00;0
4574;;تي في ان ايليت بار بروتين لوتس 65 جم;TVN Elite Protein Bar Lotus 65 gm;6224009086658;21.00;30.70;0;0.00;0.00;0
4573;;تي في ان ايليت بار بروتين فراولة كيك 65 جم;TVN Elite Protein Bar Strawberry Cake 65 gm;6224009086665;21.00;30.70;0;0.00;0.00;0
4572;;تي في ان ايليت بار بروتين شوكولاتة بيضاء وكريمة 65 جم;TVN Elite Protein Bar White Chocolate and Cream 65 g;6224009086429;26.87;30.70;0;0.00;0.00;0
4571;;تي في ان ايليت بار بروتين شوكو بندق 65 جم;TVN Elite Protein Bar Choco Hazelnut 65 g;62240090869174;21.00;30.70;0;0.00;0.00;0
4570;;تي في ان ايليت بار بروتين بارتي كيك 65 جم;TVN Elite Protein Bar Party Cake 65 g;62240090869006;21.00;30.70;0;0.00;0.00;0
4569;;لبان ترايدنت نعناع ازرق  26.5  جم;Trident blue mint gum 26.5 g;012546011426;37.50;43.86;0;0.00;0.00;0
4568;;لبان ترايدنت نعناع  26.5  جم;Trident mint gum 26.5 g;070221008703;37.50;43.86;4;175.44;150.00;4
4567;;لبان ترايدنت قرفه  26.5  جم;Trident cinnamon gum 26.5 g;012546011471;38.95;44.00;0;0.00;0.00;0
4566;;لبان ترايدنت قرفه  26.5  جم;Trident cinnamon gum 26.5 g;070221008642;37.96;44.00;21;924.00;797.25;21
4565;;لبان ترايدنت فراولة 26.5  جم;Trident Strawberry Gum 26.5 gm;070221008765;13.89;21.93;0;0.00;0.00;0
4564;;لبان ترايدنت فراولة  26.5  جم;Trident Strawberry Gum 26.5 gm;012546011600;38.95;44.00;0;0.00;0.00;0
4563;;لبان ترايدنت بكهة العلكة  26.5  جم;Trident gum, bubblegum flavor, 26.5 g;012546011440;13.89;21.93;0;0.00;0.00;0
4562;;لبان ترايدنت بطيخ 26.5  جم;Trident Watermelon Gum 26.5 gm;070221008741;38.94;44.00;7;308.00;272.58;7
4561;;لبان ترايدنت برتقال  26.5  جم;Trident Orange Gum 26.5 gm;070221008727;37.50;44.00;31;1364.00;1162.50;31
4560;;لبان ترايدنت 9 جم نعناع اخضار;Trident gum 9 gm mint greens;8850338034220;4.58;6.58;0;0.00;0.00;0
4559;;لبان ترايدنت 9 جم بطيخ;Trident gum 9 gm watermelon;8850338034251;4.58;6.58;0;0.00;0.00;0
4558;;لبان ترايدنت 9 جم برتقال;Trident gum 9 gm orange;8850338034190;4.58;6.58;0;0.00;0.00;0
4557;;ترايدنت نعناع فواكه برطمان 82.6 جم;Trident Mint Fruit Jar 82.6g;7622210642752;73.00;78.95;0;0.00;0.00;0
4556;;ترايدنت نعناع استوائي 23جم;Trident Tropical Mint 23g;84199126;20.00;17.54;0;0.00;0.00;0
4555;;ترايدنت نعناع ازرق برطمان 82.6 جم;Trident Blue Mint Jar 82.6 gm;7622210642707;90.00;78.95;0;0.00;0.00;0
4554;;ترايدنت نعناع ازرق 20جم;Trident blue mint 20g;7622300795313;23.00;20.18;0;0.00;0.00;0
4553;;ترايدنت نعناع اخضر برطمان 82.6 جم;Trident Green Mint Jar 82.6 gm;7622210642776;90.00;78.95;0;0.00;0.00;0
4552;;ترايدنت نعناع 27جم;Trident mint 27g;50098798;4.00;6.58;0;0.00;0.00;0
4551;;ترايدنت نعناع 23جم;Trident mint 23g;84199089;20.00;17.54;0;0.00;0.00;0
4550;;ترايدنت نعناع 14.5جم;Trident mint 14.5g;84164452;15.00;6.58;0;0.00;0.00;0
4549;;ترايدنت ميكس توت وليمون 23جم;Trident mix berries and lemon 23g;84199072;20.00;17.54;0;0.00;0.00;0
4548;;ترايدنت مونستر لولي بوب 14 جم;Trident Monster Lollipop 14g;7622210945785;22.00;19.30;0;0.00;0.00;0
4547;;ترايدنت لبان بالنعناع;Trident gum with mint;070221008680;37.90;44.00;5;220.00;189.49;5
4546;;ترايدنت لبان بالبرتقال;Trident gum with orange;012546011112;41.00;44.00;0;0.00;0.00;0
4545;;ترايدنت كنتلوب 23جم;Trident Cantaloupe 23g;84199140;20.00;17.54;0;0.00;0.00;0
4544;;ترايدنت فريش نعناع اخضر 14جم;Trident Fresh Green Mint 14g;8416400510216;15.00;6.58;0;0.00;0.00;0
4543;;ترايدنت فريش نعناع 14جم;Trident Fresh Mint 14g;84164445;11.50;6.58;0;0.00;0.00;0
4542;;ترايدنت فريش فواكه 14جم;Trident Fresh Fruits 14g;84164490;15.00;6.58;0;0.00;0.00;0
4541;;ترايدنت فريش فراوله 14جم;Trident fresh strawberry 14g;84164872;15.00;6.58;0;0.00;0.00;0
4540;;ترايدنت فريش بطيخ 14جم;Trident Fresh Watermelon 14g;7622210250933;15.00;6.58;0;0.00;0.00;0
4539;;ترايدنت فراوله بدون سكر;Trident strawberry without sugar;52016363;23.00;20.18;0;0.00;0.00;0
4538;;ترايدنت فراوله 27جم;Trident strawberry 27g;50098781;17.50;6.58;0;0.00;0.00;0
4537;;ترايدنت خوخ وبطيخ 23جم;Trident peach and watermelon 23g;84199096;20.00;17.54;0;0.00;0.00;0
4536;;ترايدنت توت 23جم;Trident berries 23g;84199119;20.00;17.54;0;0.00;0.00;0
4535;;ترايدنت بطيخ بدون سكر 20جم;Trident watermelon without sugar 20g;7622210607614;23.00;20.18;0;0.00;0.00;0
4534;;ترايدنت بطيخ 23جم;Trident watermelon 23g;84199133;20.00;17.54;0;0.00;0.00;0
4533;;ترايدنت برطمان نعناع ازرق 82جم;Trident blue mint jar 82g;7622210353184;90.00;35.09;0;0.00;0.00;0
4532;;ترايدنت برطمان نعناع 82جم;Trident mint jar 82g;7622210353207;90.00;78.95;0;0.00;0.00;0
4531;;ترايدنت برطمان فراوله 82جم;Trident strawberry jar 82g;7622210642660;73.00;78.95;0;0.00;0.00;0
4530;;ترايدنت برتقال 27جم;Trident orange 27g;50075058;17.50;6.58;0;0.00;0.00;0
4529;;لبان ترايدنت توتي فروتي  26.5  جم;Trident Tutti Fruity Gum 26.5 gm;070221008628;37.50;44.00;25;1100.00;937.50;25
4528;;بسكون ويفر جوفريت توركو كريمة الكاكاو والسادة 34 جم;Biscon wafer Geoffret Turku with cocoa cream and plain 34 g;8690120060118;10.63;12.50;31;387.50;329.38;31
4527;;بسكون ويفر جوفريت توركو كريمة الكاكاو 34 جم;Biscon Wafer Geoffret Turku Cream of Cocoa 34 g;8690120077567;0.00;8.33;0;0.00;0.00;0
4526;;بسكون ويفر جوفريت توركو كريمة البندق 34 جم;Biscon Wafer Geoffret Turku Hazelnut Cream 34 g;8690120042787;5.42;8.33;0;0.00;0.00;0
4525;;بسكون ويفر جوفريت توركو  كراميل كريمة البندق 34 جم;Biscon Wafer Geoffret Turku Caramel Hazelnut Cream 34 g;8690120060125;10.63;12.50;35;437.50;371.88;35
4524;;بسكوت ويفر مستر بايت فستق 32 جم;Mr. Bite Pistachio Wafer Biscuits 32 gm;8697439305039;11.67;20.00;0;0.00;0.00;0
4523;;بسكوت ويفر تورين ميلك كريمي 55 جم;Turin Milk Creamy Wafer Biscuits 55 g;8697439300256;15.21;20.00;3;60.00;45.63;3
4522;;بسكوت ويفر تورين موز 55 جم;Turin Banana Wafer Biscuits 55 g;8697439300317;11.67;20.00;35;700.00;408.45;35
4521;;بسكوت ويفر تورين ليمون 55 جم;Turin Lemon Wafer Biscuits 55 gm;8697439300072;15.40;20.00;17;340.00;261.81;17
4520;;بسكوت ويفر تورين لبان بابل 55 جم;Turin Wafer Laban Bubble Biscuits 55 g;8697439305244;15.39;20.00;16;320.00;246.30;16
4519;;بسكوت ويفر تورين كاكاو 55 جم;Turin cocoa wafer biscuits 55 g;8697439300379;11.67;20.00;0;0.00;0.00;0
4518;;بسكوت ويفر تورين فراولة 55 جم;Torrine Strawberry Wafer Biscuits 55 gm;8697439300102;11.67;15.00;0;0.00;0.00;0
4517;;بسكوت ويفر تورين فانيليا 55 جم;Torrine vanilla wafer biscuits 55 g;8697439300225;15.39;20.00;24;480.00;369.44;24
4516;;بسكوت ويفر تورين سينابون وكراميل 55 جم;Turin Cinnabon and Caramel Wafer Biscuits 55 gm;8697439300287;15.21;20.00;0;0.00;0.00;0
4515;;بسكوت ويفر تورين سينابون وكراميل 55 جم;Turin Cinnabon and Caramel Wafer Biscuits 55 gm;8697439303349;11.88;20.00;0;0.00;0.00;0
4514;;بسكوت ويفر تورين بندق 55 جم;Torrine Hazelnut Wafer Biscuits 55 gm;8697439300195;15.42;20.00;0;0.00;0.00;0
4513;;بسكوت ويفر تورين برتقال 55 جم;Turin Orange Wafer Biscuits 55 gm;8697439300348;15.17;20.00;30;600.00;455.10;30
4512;;بسكوت نبيل نتجيستيف شوكليت 40 جم;Nabil Negative Chocolate Biscuits 40 g;9501025539250;95.00;120.00;0;0.00;0.00;0
4511;;بسكوت نبيل نتجيستيف شوكليت 40 جم;Nabil Negative Chocolate Biscuits 40 g;9501025191618;12.29;16.67;0;0.00;0.00;0
4510;;بسكوت نبيل نايس جوز الهند 36 جم;Nabil Nice Coconut Biscuits 36 g;9501025123015;4.42;8.33;0;0.00;0.00;0
4509;;بسكوت نبيل ماري شاي 500 جم;Nabil Mary Tea Biscuits 500 g;9501025057013;70.00;90.00;0;0.00;0.00;0
4508;;بسكوت نبيل ماري شاي  بالقطعة;Nabil Marie tea biscuits per piece;9501025051011;0.00;10.00;0;0.00;0.00;0
4507;;بسكوت نبيل ماري;Nabil Mary biscuits;9501025050717;0.00;13.00;0;0.00;0.00;0
4506;;بسكوت نبيل كريمور شوكليت;Nabil Cremor Chocolate biscuits;9501025197818;0.00;4.00;0;0.00;0.00;0
4505;;بسكوت نبيل كريمور شوكليت;Nabil Cremor Chocolate biscuits;9501025197917;0.00;4.00;0;0.00;0.00;0
4504;;بسكوت نبيل كريمور شوكليت;Nabil Cremor Chocolate biscuits;9501025197719;0.00;4.00;0;0.00;0.00;0
4503;;بسكوت نبيل كريمور شوكليت;Nabil Cremor Chocolate biscuits;9501025202918;0.00;4.00;0;0.00;0.00;0
4502;;بسكوت نبيل جلوكوز حليب وعسل بالقطعة;Nabil glucose milk and honey biscuits per piece;9501025116611;0.00;6.00;0;0.00;0.00;0
4501;;بسكوت نبيل جلوكوز حليب وعسل 864 جم;Nabil glucose milk and honey biscuits 864 g;9501025232816;111.25;140.00;0;0.00;0.00;0
4500;;بسكوت نبيل جلوكوز حليب وشعير 480 جم;Nabil glucose milk and barley biscuits 480 g;9501025772619;60.00;80.00;0;0.00;0.00;0
4499;;بسكوت نبيل  ماري  500 جم;Nabil Marie biscuits 500 g;9501025057112;71.25;90.00;0;0.00;0.00;0
4498;;بسكوت نبيل  ماري  500 جم;Nabil Marie biscuits 500 g;9501025186812;45.00;65.00;0;0.00;0.00;0
4497;;بسكوت نبيل  كريمور موز  82 جم;Nabil Cremor Banana Biscuits 82 g;9501025109217;9.79;15.00;0;0.00;0.00;0
4496;;بسكوت نبيل  كريمور موز  16.5 جم;Nabil Cremor Banana Biscuits 16.5 g;9501025206114;56.00;70.00;0;0.00;0.00;0
4495;;بسكوت نبيل  كريمور مانجا  82 جم;Nabil Cremor Mango Biscuits 82 g;9501025112415;9.79;15.00;0;0.00;0.00;0
4494;;بسكوت نبيل  كريمور كاسترد  82 جم;Nabil Cremor Custard Biscuits 82 g;9501025109118;9.79;15.00;0;0.00;0.00;0
4493;;بسكوت نبيل  كريمور كابتشينو  82 جم;Nabil Cremor Cappuccino Biscuits 82 g;9501025108814;9.79;15.00;0;0.00;0.00;0
4492;;بسكوت نبيل  كريمور كابتشينو  16.5 جم;Nabil Cremor Cappuccino Biscuits 16.5 g;9501025206312;56.00;70.00;0;0.00;0.00;0
4491;;بسكوت نبيل  كريمور فراولة  82 جم;Nabil Cremor strawberry biscuits 82 g;9501025108913;9.58;15.00;0;0.00;0.00;0
4490;;بسكوت نبيل  كريمور شوكليت  82 جم;Nabil Cremor Chocolate biscuits 82 g;9501025109019;9.79;15.00;0;0.00;0.00;0
4489;;بسكوت نبيل  كريمور شوكليت  16.5 جم;Nabil Cremor Chocolate biscuits 16.5 g;9501025206213;56.00;70.00;0;0.00;0.00;0
4488;;بسكوت نبيل  كريمور شوكليت;Nabil Cremor Chocolate biscuits;951025197818;0.00;4.00;0;0.00;0.00;0
4487;;بسكوت نبيل  كريمور برتقال  82 جم;Nabil Cremor Orange Biscuits 82 g;9501025108715;9.79;15.00;0;0.00;0.00;0
4486;;بسكوت نبيل  كريمور برتقال  16.5 جم;Nabil Cremor Orange Biscuits 16.5 g;9501025206411;0.00;70.00;0;0.00;0.00;0
4485;;هيرشيز وايت 40جم;Hershey's White 40g;03423909;18.00;17.54;0;0.00;0.00;0
4484;;هيرشيز وايت 40 جم;Hershey's White 40g;753854500140;19.00;21.93;0;0.00;0.00;0
4483;;هيرشيز وايت 12 جم;Hershey's White 12 g;6942836714574;6.50;8.77;0;0.00;0.00;0
4482;;هيرشيز نوجتس 289 جم;Hershey's Nuggets 289 g;034000018758;147.00;162.28;0;0.00;0.00;0
4481;;هيرشيز ناجتس حليب باللوز 112 جم;Hershey's Nuggets Almond Milk 112 g;6942836717261;88.33;57.02;0;0.00;0.00;0
4480;;هيرشيز مينتشرز 294 جم;Hershey's Munchers 294g;034000214907;147.00;162.28;0;0.00;0.00;0
4479;;هيرشيز لوز درك 49%  40 جم;Hershey's Almond Dark 49% 40 g;6942836722180;15.00;10.53;0;0.00;0.00;0
4478;;هيرشيز لوز 41 جم;Hershey's Almonds 41g;03424102;16.00;17.54;0;0.00;0.00;0
4477;;هيرشيز كيسيس فراوله صفيح 190جم;Hershey's Kisses Strawberry Tin 190g;6942836719197;80.00;114.04;0;0.00;0.00;0
4476;;هيرشيز كيسيس بسكوت 150جم;Hershey's Kisses Biscuits 150g;611720109760;65.00;78.95;0;0.00;0.00;0
4475;;هيرشيز كيسيس باللوز 150جم;Hershey's Kisses Almonds 150g;611720109784;65.00;78.95;0;0.00;0.00;0
4474;;هيرشيز كيسيس بالحليب 150جم;Hershey's Kisses Milk 150g;611720109777;65.00;78.95;0;0.00;0.00;0
4473;;هيرشيز كيسيس بالبندق 150جم;Hershey's Kisses Hazelnut 150g;6942836713027;125.00;135.97;0;0.00;0.00;0
4472;;هيرشيز كيسيز ميلك شوكليت 306 جم;Hershey's Kisses Milk Chocolate 306 g;034000140589;147.00;162.28;0;0.00;0.00;0
4471;;هيرشيز كيسيز شوكولاتة بيضاء مع البسكوت 250 جم;Hershey's Kisses White Chocolate with Biscuits 250 g;6942836713072;200.00;219.30;0;0.00;0.00;0
4470;;هيرشيز كيسيز شوكولاتة بالحليب 250 جم;Hershey's Kisses Milk Chocolate 250g;6942836713041;200.00;219.30;0;0.00;0.00;0
4469;;هيرشيز كاكاو 226 جم;Hershey's Cocoa 226 g;034000052073;98.50;105.26;0;0.00;0.00;0
4468;;هيرشيز كاكاو 226 جم;Hershey's Cocoa 226 g;034000052004;115.00;105.26;0;0.00;0.00;0
4467;;هيرشيز طبخ;Hershey's cooking;034000145706;107.00;96.49;0;0.00;0.00;0
4466;;هيرشيز شيكولاته مكسرات 473 جم;Hershey's Chocolate Nuts 473 g;034000018420;108.00;114.04;0;0.00;0.00;0
4465;;هيرشيز شوكو برطمان 450 جم;Hershey's Choco Jar 450g;016000437760;70.00;74.56;0;0.00;0.00;0
4464;;هيرشيز سيروب نكهة الشيكولاتة 680 جم;Hershey's Syrup Chocolate Flavor 680 g;3431209;0.00;87.72;0;0.00;0.00;0
4463;;هيرشيز سيرب شوكليت  650 جم;Hershey's Chocolate Syrup 650 gm;034000312283;90.00;65.79;0;0.00;0.00;0
4462;;هيرشيز سيرب 680 جم;Hershey's syrup 680 g;03431209;80.20;87.72;0;0.00;0.00;0
4461;;هيرشيز دروبس لوز كامل شكولاته ميلك 60 جم;Hershey's Drops Whole Almond Milk Chocolate 60 g;6942836706210;48.00;52.63;0;0.00;0.00;0
4460;;هيرشيز دروبس 100 جم;Hershey's Drops 100g;6942836712082;55.00;70.18;0;0.00;0.00;0
4459;;هيرشيز حبات كيك شيكولاته 326 جم;Hershey's chocolate chip cookies 326 g;034000146000;100.25;105.26;0;0.00;0.00;0
4458;;هيرشيز حبات قرفه 283 جم;Hershey's cinnamon pods 283 g;034000146703;89.00;96.49;0;0.00;0.00;0
4457;;هيرشيز حبات شيكولاته بيضاء 340 جم;Hershey's white chocolate chips 340 g;034000141104;85.75;96.49;0;0.00;0.00;0
4456;;هيرشيز جولد;Hershey's Gold;034000314027;19.00;8.77;0;0.00;0.00;0
4455;;هيرشيز بيرل دارك 50 جم;Hershey's Pearl Dark 50g;6942836702120;120.00;131.58;0;0.00;0.00;0
4454;;هيرشيز بالحليب و البسكويت 160 جم;Hershey's milk and biscuits 160 g;753854500126;80.00;70.18;0;0.00;0.00;0
4453;;هيرشيز بار ميلك شوكليت 40 جم;Hershey's Milk Chocolate Bar 40 g;753854500102;30.00;35.09;0;0.00;0.00;0
4452;;هيرشيز بار كوكيز كريمة عرض 160 جم;Hershey's Bar Cookies & Cream 160 gm;753854500119;130.00;144.74;0;0.00;0.00;0
4451;;هيرشيز بار كوكيز كريمة 40 جم;Hershey's Bar Cookies & Cream 40g;753854500089;25.00;35.09;0;0.00;0.00;0
4450;;هيرشيز بار كوكيز شوكليت 40 جم;Hershey's Chocolate Cookie Bar 40 g;753854500065;29.00;35.09;0;0.00;0.00;0
4449;;هيرشيز اكسترا كريمي 50 جم;Hershey's Extra Creamy 50g;6942836702106;120.00;131.58;0;0.00;0.00;0
4448;;هيرشيز 242 جم;Hershey's 242g;6942836714208;115.00;96.49;0;0.00;0.00;0
4447;;هيرشيز  اوريجنال دارك  49 %  40 جم;Hershey's Original Dark 49% 40g;6942836722128;15.00;10.53;0;0.00;0.00;0
4446;;هيرشز شكولاتة منتشرز  150 جم;Hershes chocolate spread 150 g;034000212101;40.00;43.86;0;0.00;0.00;0
4445;;كيسيز هيرشيز ميلك شوكليت 73 جم;Kisses Hershey's Milk Chocolate 73 g;034000123766;38.00;43.86;0;0.00;0.00;0
4444;;كيسيز شيكولاته 150 جم;Kisses chocolate 150 g;034000134106;40.00;43.86;0;0.00;0.00;0
4443;;كيسيز ساده 150 جم;Plain kisses 150 gm;6942836715847;66.00;65.79;0;0.00;0.00;0
4442;;كيسيز 160 جم;Kisses 160 gm;6942836713003;90.00;34.21;0;0.00;0.00;0
4441;;كيسيز 150 جم لوز;Kisses 150 gm almonds;6942836713010;125.00;135.97;0;0.00;0.00;0
4440;;كيسيز 150 جم;Kisses 150 gm;6942836713034;70.00;65.79;0;0.00;0.00;0
4439;;اكياس هيرشيز;Hershey's bags;6942836712167;140.00;140.35;0;0.00;0.00;0
4438;;كمامه طبيه;Medical muzzle;555;3.00;4.39;0;0.00;0.00;0
4437;;لوز بقشره 400جم;Almonds in peel 400g;1001040;36.00;35.09;0;0.00;0.00;0
4436;;لعبه جلاسبي;Glaspie played;1001037;60.00;61.40;0;0.00;0.00;0
4435;;كيتكات انجليزي اطعم قطعه;Kitkat English food piece;1001036;7.00;7.02;0;0.00;0.00;0
4434;;كادبورى كرانشي قطعه;Cadbury Crunchy 1 piece;1001035;10.00;10.96;0;0.00;0.00;0
4433;;كيتكات بالقطعه;KitKat per piece;1001034;2.25;2.19;0;0.00;0.00;0
4432;;يوركي بسكوت قطعه;Yorkie biscuit piece;1001031;2.00;2.63;0;0.00;0.00;0
